track_id,track_name,album_name,artists,popularity,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,neutral,optimism,pride,realization,relief,remorse,sadness,surprise
50z2R1GAaxYF9Bb2woUuK6,Marteria Girl,Zum Glück in die Zukunft,Marteria,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76pMWg3ZyKkeUDWnWc97Hv,Das Leben sei nur eine Zahl - Live,Orpheum (Live),Faber,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0vXE8HKTpzmE6uB7SLTt7T,All die ganzen Jahre,Auf dem Kreuzzug ins Glück (Deluxe-Edition mit Bonus-Tracks),Die Toten Hosen,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71qTAkJuksr1M9Vekg8UiL,Alter Geist,Puro Amor,Broilers,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6WZgvrMyl5WHchJ2YBcEwH,For Tonight - Vol2Cat Remix,"Naked House, Vol. 3",Sean Finn;Amanda Wilson;Vol2Cat,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5hYirmwaIUUGTFwmJl1WXM,Creep,Creep,GAMPER & DADONI,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d1AuFOL1YBzLcruapNbZV,Wonders,Wonders,Neelix;Ghost Rider;The Gardener & The Tree,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6S7F4cwikZZNN1o9frUeVz,Herzrasen - Original Radio Edit,Herzrasen,House Rockerz,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53fEjcMJhXx0NJ0plDwyZt,For Tonight - Radio Edit,"House Residence, Vol. 4",Sean Finn;Amanda Wilson,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6WZgvrMyl5WHchJ2YBcEwH,For Tonight - Vol2Cat Remix,"Naked House, Vol. 3",Sean Finn;Amanda Wilson;Vol2Cat,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2r3Y5dA8GVWmre4Sun1TcB,Run Away - No Hopes Remix,Amsterdam Night Fever,Sean Finn;The Soundlovers;No Hopes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6UYuOowztJWeXxdIBKaKhR,Don't Look Down - Original Mix,Amsterdam Night Fever,Sean Finn;Luca Debonaire;Luciana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4HSMSkmkFUCdo1cp91AL8X,Sunglasses At Night - Jay Frog Remix,"Summertime House Grooves, Vol. 6",Sean Finn;Gino Montesano;Jay Frog,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2Tg8bdcdK587ua5UHdUjlo,Somebody to Hold,Somebody to Hold,Blinded Hearts;Felix Samuel,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fkFsB17kyzq27QhOVt19V,Love Is Gone,Love Is Gone,Neptunica;Matthew Clanton,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0THsOAEYrpm16RmcQOBA4t,Weg,Weg,Ami Warning,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04IUJPcxiUuXih8eJIVzGz,Now Is Not Forever,"Best of Kittball, Vol. 6",Tube & Berger;Mat.Joe;Tex Amos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0pZPObivxzE2M6AnzezZWH,UNENDLICH,1996,Emilio,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5hcG3IBVv07O07nISLz5xA,Ice Cold,EDM Gaming Music Autumn/Winter 2022,Tube & Berger;Armaja,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6iDoQr5dmeSEBuCrJYQ0GW,Verstrahlt,Almost Home,Sharaktah,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3q4wN1j1xzCzNMKaC1CoTY,Ice Cold,Night Drive Autumn/Winter 2022/23,Tube & Berger;Armaja,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77HmsJiCIuqA02d30EfzjG,Freunde,Zurück zum Glück,Die Toten Hosen,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50iADlBXOAWPysimCXf6XW,Das Goldene Stück,Uuaarrgh!,Wizo,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3mAplvB02mSFTDqvhg6c3V,Et jeilste Land,Liebe gewinnt,Brings;Dennis aus Hürth,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3ZdGKlRg1491PKPFkAEBph,Unbekanntes Pferd,Köpfer,Rantanplan,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1ETSVZvHQNAY3ra97hVRWr,Feinde deiner Feinde,Feinde deiner Feinde (Gold Edition),Frei.Wild,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1QLyDdhB9gmxbGv0K1kFyT,Rock You Like a Hurricane - 2011,Stranger Things (Soundtrack from the Netflix Original Series),Scorpions,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3QuJ4TqND9JE7cqAkIrgYr,Smalltown Boy,Smalltown Boy,Marcus Layton;Indiana,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ap82DD5UEs3e63CqGiioP,You Make Me Feel,You Make Me Feel - The Ballads,Bonfire,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5uiiPMD59eUxBPIqQYHMjV,Bunkerplatz,Obststand 2,LX;Maxwell;Bonez MC,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73zy4MKYPhb6PHha89j6rl,Promised Land,"Electronic Club Charts, Vol. 1",The Disco Boys;Jay Frog;Fabrizio Levita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0A9Tx3hHyfYgkjnVMhcn9k,DANKBAR (45 Freestyle),PAPIERFLIEGER,Fard,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6H4l43NExDACR03GX4Wiip,Ma tu no - Live,Orpheum (Live),Faber,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1CeoVQvRpUiQFMN74M42uV,Promised Land,"Club 2022.2: The Best in EDM, House & Dance",The Disco Boys;Jay Frog;Fabrizio Levita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ogofzmHYfcuv9ZTyy3OED,Promised Land,Weekend Vibes - Best of House & Dance Hits,The Disco Boys;Jay Frog;Fabrizio Levita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1q6ijQfwDgPFi0gXZYw8mn,Wir sind ewig,Manifest,Artefuckt,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298zUartEzyZ4BuOA8psBX,Das ist der Moment,Alles aus Liebe: 40 Jahre Die Toten Hosen,Die Toten Hosen,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3f7R2mM3AS3NKhPzVE8M0e,"Dein ist mein ganzes Herz - Live At Grosse Freiheit 36, Hamburg / 2018","Na und?! Live! (Live At Grosse Freiheit 36, Hamburg / 2018)",Ben Zucker,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74lkEoeMNoDY8k9e81GZOU,Ich bau dir ein Schloss,Best Of Karneval,Jürgen Drews;Matthias Reim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5zIirF26uo4nQihFHhSkDf,Ich bau dir ein Schloss,Karneval Klassiker,Jürgen Drews;Matthias Reim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70QbtFV095ac2eQXJAgr8e,Ich bau dir ein Schloss,Karneval 2022 100%,Jürgen Drews;Matthias Reim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5mY3UCVhLzKlOmLvKEWKgj,Was einmal war das kommt nie wieder,Ballermann Hits Party 2023,Jürgen Drews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7sJNeWTXkZCEC7OnFMpGWL,Bamba (feat. Aitch & BIA),Majestic,Luciano;Aitch;BIA,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3yvHcaY61FpeSiLiHiIST4,Rule The World (feat. ILIRA),Rule The World (feat. ILIRA),GAMPER & DADONI;ILIRA,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2pbP4SwYLNJPDJzWUwrKjW,Effzeh International,Effzeh International,Mo-Torres,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6VzEUprlLHmKNOW117Lef9,3 Millionen,Taxi,Bosse,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7GDd5maZp10kjA82B9QICj,Finger weg von Sachen ohne Alkohol,Wir woll'n feiern für die Ewigkeit - Best Of!,Mickie Krause,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2RIq8jJy01rwLYXTGuVILo,Estações,Estações,Jessé Aguiar;Misaias Oliveira,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29ZrGQad8homm9iN5mZQlp,Sua Presença - Ao Vivo,Sua Presença (Ao Vivo),Isaias Saad,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3oVtUUirowVa9DEtjazJVq,Só Existe Um Lugar - Ao Vivo,Só Existe Um Lugar (Ao Vivo),Nívea Soares;Isaias Saad,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0bMAWV9DDN2fllpvCtpzWl,Vem Me Buscar - Ao Vivo,Vem Me Buscar (Ao Vivo),Jefferson & Suellen,58,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7D5SHB5Qr6otVfXUh0jveD,Seu Amor Me Persegue (Studio),Seu Amor Me Persegue (Studio),Casa Worship;Julliany Souza,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OmZjKpXjbDWXEsw1JEy1x,Seu Amor / Diante da Cruz,Seu Amor / Diante da Cruz,Isaias Saad;LUDI,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6ULtPMzIdsayMraZMs2KBV,Seja Forte,Seja Forte,Isadora Pompeo,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5cS3LwObFvrv6Vfwge0D6R,Você Não Imagina,Você Não Imagina,Delino Marçal;Midian Lima,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0cEUrAqLYJafXksIpIBov4,Jeová Jireh,Jeová Jireh,Aline Barros,51,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2YOZHcypOnfbG5cfsSpW4N,Redentor,Redentor,Marcelo Markes;Sarah Beatriz,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7dGksgOyGuJ9QCNZhxxN5e,Dias de Guerra,De Janeiro a Dezembro,Valesca Mayssa;Stella Laura,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412DoidvZjwctMQeL5wK9D,Eu Não Perdi o Controle (Ao Vivo),Eu Não Perdi o Controle (Ao Vivo),Samuel Messias,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5oaAx3LoQLdQvwUvneLJ5L,Consagração / Louvor ao Rei,Consagração,Aline Barros,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6uIv3xIpgKduBWy350T5ty,Que Se Abram os Céus - Ao Vivo,Reino de Justiça (Ao Vivo),Nívea Soares,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6vA1FwRxArrlYJTCW5sxHi,Para Ti Eu Vou - Ao Vivo,Para Ti Eu Vou (Ao Vivo),Central 3;Gabriela Maganete;Rapha Gonçalves,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2O5QijC25ENqIc04YOsuw1,Quem Sou Eu?,Eu Sou Livre,PG,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2JtIKFOdjw85nEgKqVK9Gn,Sou Teu Deus,Sou Teu Deus,Midian Lima,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74x0zAixJTR1kaXQRzO9uJ,Vinde A Mim,Vinde A Mim,Gabriela Gomes,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4mQ6f7PV6XaCDRzMtZFoZq,Vai Ter Vida Aí,Vai Ter Vida Aí,Midian Lima,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575A4uzmh4OIHn34wRD6Gy,Foi a Mão de Deus,Foi a Mão de Deus,Sued Silva,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0yNVFu81jqC3eAGgxLpddH,Abraça-me / Lindo És / Só Quero Ver Você,Abraça-Me / Lindo És / Só Quero Ver Você,David Quinlan,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24Jh5ZcRVUQCFnWVO1j8DY,Eu Vou Vencer,Hora da Vitória,Gerson Rufino,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1uoA57FMhP9QjZxIJZVEWo,Jeová Jireh,Minha Oração,Aline Barros,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6rSNgGImNmGPcosJiPLgzs,Descendência,Descendência,Pedro Henrique,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32b1k1AKy89SsqjDRf1jPL,O Relógio de Deus,Eu Vejo Deus,Amanda Ferrari,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4ojzpqoerMJ6SDnzrWcHSn,Pai Eu Não Confio em Mim,Sejam Cheios do Espírito Santo,Thalles Roberto,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44BsTP3MwFY22X1YijTcHM,O Processo,O Processo,Suellen Brum,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6YIzo8nufStVKUmyAt62Hx,João,João,Oficina G3,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5YmCD6XNHTWgQqoxwLGmHG,Furioso Amor,Furioso Amor,Elizeu Alves,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3vUTz0lUcDLNUODDL58EPv,Transformação,Transformação,Anderson Freire,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2Jl0A8XA5n8wXDTzdKYL9D,Melhor Amigo,Melhor Amigo,Delino Marçal;Bruna Karla,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4YGX0YEh54BUdaGHyYB6FZ,Faz Chover - Ao Vivo,Toque no Altar (Ao Vivo),Trazendo a Arca,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0NHg798nLYDeJ2SuMbhCCj,Cresça,"Deus, Eu e Meu Violão",Leandro Borges;Vanilda Bordieri,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3g4TegeapKCe6KnUC6XU0J,Me Derramar,Vem Esta é a Hora,Ministério Vineyard,46,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6M1mIjeq2kNvT8F2dHNugk,Pai,Eterno Dependente,Marcos Antônio,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3iCAoeQUcbK7bXmwbFV1N9,Eu Vou Correr,Eu Vou Correr,Heloisa Rosa,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6r10S0KFJcsw81QCtUnn7L,Descanso,Histórias e Bicicletas,Oficina G3,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06ZKQ9zWVEOR9C532mkj7K,Filho Do Deus Vivo - Ao Vivo,Glória E Honra (Ao Vivo),Nívea Soares,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6L7edR8ePoAiOEthSAfeBD,Reconstrução,Reconstrução,Gerson Rufino,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
73iM4TuuYXDB6NKIy0zZYn,Tudo O Que Me Prometeu,Avante,Israel Salazar,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1YffYMKpricZh02Sh5nTMK,Redentor - Ao Vivo,Redentor (Ao Vivo),Lukas Agustinho,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1nNIr4oOXhBn6vWSsE6hu2,Meu Alvo,Meu Alvo,Kleber Lucas;Fernandinho,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3vddabBsXcvoerPkIlDHDF,Tudo a Ver Com Ele - Ao Vivo,Tudo a Ver Com Ele (Ao Vivo),Central 3;André Aquino,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
566q5nUowuz0IokqAHcO4A,Tu És a Fogueira - Ao Vivo,Tu És a Fogueira (Ao Vivo),Jhonas Serra,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HBifoZvJ5ThoUuYdHpKpr,Onde Está Sua Fé?,Onde Está Sua Fé?,Sued Silva,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18sMrc6WLXCCxG1i8BLpCz,Vem Me Socorrer,Esperar é Caminhar,Palavrantiga,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6SbSZHFTrjx61IaRLbEU1n,Ainda é Tempo (feat. Anderson Freire),Ainda é Tempo (feat. Anderson Freire),Marcos Freire;Anderson Freire,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1Zo5U3cJVRLhYCXhm8TMV8,"Yeshua, Nós Te Amamos - Ao Vivo","Yeshua, Nós Te Amamos (Ao Vivo)",Jhonas Serra,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31l0uEAqkZ8RQGE43l61GT,Carta de Amor - Ao Vivo,Carta de Amor (Ao Vivo),Kemuel;Rebeca Carvalho,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7KR3rQJtJviqmloUwYK86T,Fogo Consumidor - Ao Vivo,Uma Nova História (ao Vivo),Fernandinho,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7aqbM1anoTfbbQKQqwMrER,Prioridade,Midian Lima Live Session,Midian Lima,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3rXgbjVLoaHEUq82dbCP0f,Volta Logo Jesus,Volta Logo Jesus,Rodrigo Azevedo;Fernandinho,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5weBaK9j2ugb2vUnf00osY,Encontrei o Meu Lugar - Ao Vivo,Encontrei o Meu Lugar (Ao Vivo),Jhonas Serra;Gabriell Júnior,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12WLT3O9PvyLDPz65JcWmk,Batiza-Me - Ao Vivo,Galileu (ao Vivo),Fernandinho,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3yc4ioKMDoCW1QwzD5C9oC,Melhor Lugar - Ao Vivo,Melhor Lugar (Ao Vivo),Marcelo Markes;André Aquino,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3xpAO0neyFYUCawAfOhMA6,Colisão,Identidade,Anderson Freire,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0v9mFL6DK8xiyJWNPYjXca,Abra os Meus Olhos,Eu Tenho a Promessa,Jozyanne,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xwny28AvZuFEgQfUN5ldD,Vem Neste Lugar - Ao Vivo,Vem Neste Lugar (Ao Vivo),Klebson Kollins,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06hScW2F8wdPVjlagETKdC,Olha pra Mim,Olha pra Mim,Trazendo a Arca,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43gu1CX4K2wdXWVvufsZv7,Seu Amor Me Persegue (Studio),Seu Amor Me Persegue,Casa Worship;Julliany Souza;MOVER,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3eWGXDRk1SH0tyWFWReRpm,Ostras Feridas,Ostras Feridas,Pr. Lucas,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3kF5VGbKlNlczAm3HCkxpT,Do Alto da Pedra,Acústico,Rosa de Saron,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c2OHigULUHASnUdOEO7HQ,Forma de Cuidado,De Janeiro a Dezembro,Valesca Mayssa;Bruna Karla,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5n2S5HSEs2iLV5ro1tc7bL,Ele Reina - Ao Vivo,Ele Reina (Ao Vivo),Jefferson & Suellen,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2GHQ6x1hPJqZZPIkNk7wgK,Enquanto Eu Te Espero,Enquanto Eu Te Espero,Gabriel Brito,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4uJTecbkoIyPH4Ka7u9ENk,Deus De Perto,Deus De Perto,Gabriela Gomes;Rapha Gonçalves,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4MnEvCz1PWVC9o4l3KhQHA,Leão - Ao Vivo,Leão (Ao Vivo),Gabriela Rocha,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4CpZ0tluVXhe13GEPPzIdg,Um Milhão de Anos - Ao Vivo,MFD - Manifestação dos Filhos de Deus (Ao Vivo),Theo Rubia;AC Music,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51vDZKthBfkjyjmq4XpkRV,Ouvir o Teu Falar - Ao Vivo,"Palavra, Som e Poder (Ao Vivo)",Discopraise,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27YQDARCxhQ9jOsVH6ICfX,A Promessa Está de Pé (Ao Vivo),A Promessa Está de Pé (Ao Vivo),Samuel Messias;Midian Lima,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1yYFR3mLtGDzg6EAVBwndk,Mina De Fé,Todos Os Sambas Ao Vivo,Waguinho,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3IGrdj1sjV19PjVU1S3bmq,Rei do Meu Coração,Rei do Meu Coração,Gabi Sampaio,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
